{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015643604527114413, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0002976724338315, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11379046957678159, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.000492127065123, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26084995495976276, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0006781221849848, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015667566746944906, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006810679511182, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020542214682448053, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007298354933287, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028432191453161143, 'shap_norm_sq': 3.6, 'weighted_error': 1.0014724307696126, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04108842661376795, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.001088426613768, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06436546028675078, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0008290934607782, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11730945446053795, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0011384712274456, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2733458881258313, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0014591180078645, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01571477386976489, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0014363819162377, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02051033323530564, 'shap_norm_sq': 4.9, 'weighted_error': 1.0005562587255534, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028337609122771765, 'shap_norm_sq': 3.6, 'weighted_error': 1.0012596205262363, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 60, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040777483601440165, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0007774836014403, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0639946996851211, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000664310971165, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1153300214638709, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0007749019015273, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2655772034397467, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0009735752149842, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015690668539714778, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0010506966354364, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020536355388578467, 'shap_norm_sq': 4.9, 'weighted_error': 1.000697934893372, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028381997059747543, 'shap_norm_sq': 3.6, 'weighted_error': 1.001359493384432, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040364720267232965, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000364720267233, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06463036011618052, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0009468267183024, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1153253069233411, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0007740359655115, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.261990841850541, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0007494276156585, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015672157013964277, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000754512223428, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020463278332360637, 'shap_norm_sq': 4.9, 'weighted_error': 1.0003000709206307, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027981538587376197, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004584618215964, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04086287220053631, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008628722005362, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06521869451503597, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0012083086733492, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1150994848817674, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0007325584476712, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25640041532597013, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.000400025957873, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01569988112051188, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.001198097928189, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020669985658014818, 'shap_norm_sq': 4.9, 'weighted_error': 1.0014254774714144, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028023052969981012, 'shap_norm_sq': 3.6, 'weighted_error': 1.0005518691824573, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04051793744488105, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0005179374448812, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06612266176849449, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.001610071897109, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11908358228551266, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.001464331440196, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26329618969436996, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.000831011855898, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015639383334918405, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000230133358695, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02054379728744156, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007384518982934, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027952952538426664, 'shap_norm_sq': 3.6, 'weighted_error': 1.0003941432114596, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04153499060947644, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0015349906094764, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06462822502972149, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0009458777909874, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11302716029220092, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003519274006083, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26041331695075115, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0006508323094216, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015668829447692028, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0007012711630732, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02057311182699849, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008980532803258, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027963982890988073, 'shap_norm_sq': 3.6, 'weighted_error': 1.000418961504723, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04045112996418063, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0004511299641807, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06432710439382873, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0008120463972574, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11357184908788263, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0004519722814476, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27757243814653515, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0017232773841585, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015684447045384832, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0009511527261588, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020582299399955976, 'shap_norm_sq': 4.9, 'weighted_error': 1.000948074510872, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028330824809760333, 'shap_norm_sq': 3.6, 'weighted_error': 1.0012443558219606, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040588089113162217, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0005880891131624, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06441336168216248, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0008503829698503, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11826138652878793, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0013133158930427, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26763286035247724, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011020537720297, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015667415625639215, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006786500102276, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02051227537760043, 'shap_norm_sq': 4.9, 'weighted_error': 1.00056683261138, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028097442075368823, 'shap_norm_sq': 3.6, 'weighted_error': 1.00071924466958, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040921840330081144, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009218403300812, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06398923036166115, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0006618801607385, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1178447950974952, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0012367990995397, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25828767514218465, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0005179796963861, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01565726043702888, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0005161669924618, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020487327747326388, 'shap_norm_sq': 4.9, 'weighted_error': 1.0004310066243334, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028128374787617632, 'shap_norm_sq': 3.6, 'weighted_error': 1.00078884327214, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04098179403856234, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009817940385624, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06454084320318071, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000907041423636, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11601452477721512, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0009006269998966, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2644984075257207, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0009061504703574, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015667090787195834, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006734525951335, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020602314563418805, 'shap_norm_sq': 4.9, 'weighted_error': 1.0010570459563917, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028113585997289376, 'shap_norm_sq': 3.6, 'weighted_error': 1.000755568493901, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04093951503423319, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009395150342333, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06511238740852575, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.001161061070456, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1142598028020556, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0005783311269083, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2601571254066968, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0006348203379185, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015677470843988753, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0008395335038207, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02062534173501911, 'shap_norm_sq': 4.9, 'weighted_error': 1.0011824161128828, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02796554896582227, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004224851731005, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04030383363632333, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0003038336363232, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06468663612959039, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000971838279818, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12008924969983376, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0016490458632348, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25737904108446413, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0004611900677791, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015665331698784625, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006453071805537, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02052177630673829, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006185598922421, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027973086066013605, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004394436485304, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04099976063157584, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.000999760631576, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06448266146020147, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000881182871201, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11415512992867194, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0005591054971028, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27231332047416734, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0013945825296353, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.0157153180770699, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0014450892331175, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02049345890175145, 'shap_norm_sq': 4.9, 'weighted_error': 1.0004643873539802, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02788874587163821, 'shap_norm_sq': 3.6, 'weighted_error': 1.0002496782111858, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.041019502226595145, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.001019502226595, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06478392363671394, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0010150771718729, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11664614861185975, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0010166395409534, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27227429024683425, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0013921431404271, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015653477614837583, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000455641837401, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020469196727516733, 'shap_norm_sq': 4.9, 'weighted_error': 1.0003322932942582, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028007683179862956, 'shap_norm_sq': 3.6, 'weighted_error': 1.0005172871546917, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04209942299535929, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0020994229953593, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0656092447931974, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0013818865747546, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.12349502090987166, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0022745956773231, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27687489760427314, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0016796811002668, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015703773749734303, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0012603799957491, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.0204957238620289, 'shap_norm_sq': 4.9, 'weighted_error': 1.0004767188043797, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028947138214274516, 'shap_norm_sq': 3.6, 'weighted_error': 1.0026310609821178, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04048647404863444, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0004864740486343, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06424334446217522, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000774819760967, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11284301182993897, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003181042136622, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26591631610176336, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0009947697563601, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015661307600145016, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0005809216023207, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02058214953047412, 'shap_norm_sq': 4.9, 'weighted_error': 1.0009472585548043, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02836080305773193, 'shap_norm_sq': 3.6, 'weighted_error': 1.001311806879897, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040857668940356646, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008576689403568, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06500566373735428, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0011136283277131, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11714857794464376, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0011089224796283, 'gamma': 5.444444444444452}
